trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
367,False,"{'a': 0.5, 'e': 0.15961350176811803}",25,9,30.251949862620474,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.5, 'e': 0.1588174261069207}",20,11,7.466754397228341,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.5, 'e': 0.1580253208896478}",20,9,13.493555044212183,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.5, 'e': 0.1572371663136276}",20,12,2.87381917257622,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
371,False,"{'a': 0.5, 'e': 0.15645294267495474}",30,19,-2.2697142911895245,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
372,False,"{'a': 0.5, 'e': 0.1556726303679973}",25,16,4.756218110024138,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
373,False,"{'a': 0.5, 'e': 0.15489620988490707}",20,9,-3.3628741285220336,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
374,False,"{'a': 0.5, 'e': 0.15412366181513143}",30,14,-8.597655659686104,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
375,False,"{'a': 0.5, 'e': 0.15335496684492847}",25,10,-26.89453247191557,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
376,False,"{'a': 0.5, 'e': 0.15259010575688386}",25,11,26.291979347062117,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.5, 'e': 0.15182905942943062}",20,10,19.593441557339432,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.5, 'e': 0.15107180883637084}",20,2,-37.4655120181903,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
379,False,"{'a': 0.5, 'e': 0.15031833504640033}",25,12,2.9626744375261964,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
380,False,"{'a': 0.5, 'e': 0.14956861922263504}",20,4,7.838544968606575,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
381,False,"{'a': 0.5, 'e': 0.1488226426221404}",30,12,27.58751301870043,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.5, 'e': 0.14808038659546244}",30,18,19.3983730999448,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.5, 'e': 0.14734183258616196}",30,0,22.45839307307287,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",1
384,False,"{'a': 0.5, 'e': 0.14660696213035015}",25,2,9.62037613210106,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
385,False,"{'a': 0.5, 'e': 0.1458757568562274}",20,12,11.617984622674205,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.5, 'e': 0.14514819848362376}",25,6,20.08614909957695,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
387,False,"{'a': 0.5, 'e': 0.14442426882354198}",25,12,25.207029619930633,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.5, 'e': 0.14370394977770296}",20,11,18.28962245262524,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.5, 'e': 0.14298722333809288}",35,22,2.27264463025828,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
390,False,"{'a': 0.5, 'e': 0.1422740715865136}",25,13,12.015428771884313,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.5, 'e': 0.14156447669413402}",20,9,5.9729535607153705,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
392,False,"{'a': 0.5, 'e': 0.140858420921045}",35,24,19.763212750399877,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.5, 'e': 0.14015588661581538}",30,8,20.723719620451938,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
394,False,"{'a': 0.5, 'e': 0.13945685621505094}",30,15,30.761463615095394,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.5, 'e': 0.13876131224295526}",20,14,12.742942619339914,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.5, 'e': 0.13806923731089282}",20,2,-43.35598337653839,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
397,False,"{'a': 0.5, 'e': 0.13738061411695426}",25,17,10.706582664371265,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.5, 'e': 0.13669542544552388}",25,14,10.82015421276766,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
399,False,"{'a': 0.5, 'e': 0.13601365416684916}",20,13,14.138262812623223,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.5, 'e': 0.1353352832366127}",20,13,11.90054040203863,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.5, 'e': 0.1346602956955059}",25,17,16.151332074300264,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.5, 'e': 0.13398867466880496}",30,10,16.927103806255637,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
403,False,"{'a': 0.5, 'e': 0.13332040336594939}",20,0,18.747330774379193,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
404,False,"{'a': 0.5, 'e': 0.13265546508012174}",30,0,12.877163182736503,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",1
405,False,"{'a': 0.5, 'e': 0.13199384318783022}",20,7,-16.94579962616077,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
406,False,"{'a': 0.5, 'e': 0.13133552114849306}",35,20,17.37206933324645,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
407,False,"{'a': 0.5, 'e': 0.13068048250402506}",20,6,-29.296419561109367,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
408,False,"{'a': 0.5, 'e': 0.13002871087842593}",20,0,8.209711520103005,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
409,False,"{'a': 0.5, 'e': 0.1293801899773711}",20,12,17.410491749442944,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.5, 'e': 0.12873490358780426}",20,9,17.338703318955822,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.5, 'e': 0.128092835577532}",30,14,-13.482632922234515,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
412,False,"{'a': 0.5, 'e': 0.12745396989482075}",25,11,22.918306123676928,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.5, 'e': 0.1268182905679951}",25,11,24.503509399087164,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.5, 'e': 0.12618578170503877}",20,6,7.569293554323639,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
415,False,"{'a': 0.5, 'e': 0.1255564274931972}",30,11,35.82435992467372,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.5, 'e': 0.12493021219858243}",25,0,39.197285559412556,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
417,False,"{'a': 0.5, 'e': 0.1243071201657794}",35,8,-7.03708305169531,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 1}",1
418,False,"{'a': 0.5, 'e': 0.12368713581745484}",25,4,7.218837676952404,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
419,False,"{'a': 0.5, 'e': 0.12307024365396772}",20,15,7.892052667463048,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.5, 'e': 0.12245642825298192}",20,8,22.578476650799505,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.5, 'e': 0.12184567426908037}",20,6,18.048483435665098,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.5, 'e': 0.1212379664333817}",20,13,11.875388819951718,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.5, 'e': 0.12063328955315827}",25,13,8.35982134319185,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
424,False,"{'a': 0.5, 'e': 0.12003162851145674}",20,9,1.0113055196905223,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
425,False,"{'a': 0.5, 'e': 0.11943296826671963}",20,4,11.01507310701718,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
426,False,"{'a': 0.5, 'e': 0.11883729385240967}",20,7,23.522721222990487,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.5, 'e': 0.11824459037663541}",25,6,32.14601315705444,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.5, 'e': 0.1176548430217792}",25,8,27.791463585073718,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.5, 'e': 0.11706803704412638}",30,18,20.51064115728664,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.5, 'e': 0.11648415777349698}",25,15,16.56842985475557,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.5, 'e': 0.11590319061287875}",25,16,15.881176755279313,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.5, 'e': 0.11532512103806253}",20,16,9.03379197276621,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.5, 'e': 0.11474993459727877}",30,20,18.85782672940198,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.5, 'e': 0.11417761691083651}",25,0,18.80264002983505,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
435,False,"{'a': 0.5, 'e': 0.11360815367076373}",20,9,-45.10401963396493,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
436,False,"{'a': 0.5, 'e': 0.11304153064044986}",30,17,-10.361689779560603,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
437,False,"{'a': 0.5, 'e': 0.11247773365428959}",20,5,27.44742947773458,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.5, 'e': 0.11191674861732889}",25,12,26.623838776405044,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.5, 'e': 0.11135856150491263}",20,9,9.090804113596906,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
440,False,"{'a': 0.5, 'e': 0.11080315836233387}",20,11,15.593041597200873,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.5, 'e': 0.11025052530448523}",20,12,13.683363567583692,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.5, 'e': 0.10970064851551142}",30,11,-21.36736792496122,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
443,False,"{'a': 0.5, 'e': 0.10915351424846408}",20,3,24.841100804191708,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.5, 'e': 0.10860910882495797}",20,13,4.631112413109105,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.5, 'e': 0.10806741863482927}",25,7,31.07550027684175,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.5, 'e': 0.10752843013579497}",20,9,19.7166339389405,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.5, 'e': 0.10699212985311449}",20,14,15.774669390597223,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.5, 'e': 0.10645850437925282}",25,15,5.90385152320156,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
449,False,"{'a': 0.5, 'e': 0.10592754037354538}",30,7,34.44360014932756,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.5, 'e': 0.10539922456186435}",25,17,17.650186187237058,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.5, 'e': 0.1048735437362869}",30,17,26.72937980936306,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.5, 'e': 0.10435048475476501}",20,6,13.586045822773073,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
453,False,"{'a': 0.5, 'e': 0.10383003454079694}",25,14,-2.9909964244465583,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
454,False,"{'a': 0.5, 'e': 0.10331218008310021}",25,18,13.646311812130918,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.5, 'e': 0.10279690843528641}",25,6,16.85723168986911,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
456,False,"{'a': 0.5, 'e': 0.10228420671553745}",20,6,23.126802121353297,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.5, 'e': 0.10177406210628373}",20,0,6.875696491023269,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
458,False,"{'a': 0.5, 'e': 0.10126646185388341}",30,22,17.51473826025893,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.5, 'e': 0.10076139326830374}",20,6,-15.371453900692927,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
460,False,"{'a': 0.5, 'e': 0.10025884372280372}",20,11,16.89694974501083,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.5, 'e': 0.09975880065361864}",20,3,18.179897839997636,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.5, 'e': 0.09926125155964566}",20,16,9.427453665328546,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.5, 'e': 0.09876618400213155}",20,13,14.823628310925052,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.5, 'e': 0.09827358560436156}",20,12,13.737015428060545,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.5, 'e': 0.09778344405135006}",20,16,8.895224784959547,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.5, 'e': 0.09729574708953277}",35,13,0.4978263467692481,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
467,False,"{'a': 0.5, 'e': 0.09681048252646023}",25,8,12.230380453553076,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
468,False,"{'a': 0.5, 'e': 0.09632763823049305}",25,13,24.49774471716855,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.5, 'e': 0.09584720213049866}",20,10,19.630981924770982,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.5, 'e': 0.09536916221554963}",20,6,25.862797109641285,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.5, 'e': 0.09489350653462313}",20,12,1.5476284253290067,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
472,False,"{'a': 0.5, 'e': 0.09442022319630236}",20,7,24.760811544413873,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.5, 'e': 0.09394930036847919}",20,8,21.271011879449247,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.5, 'e': 0.09348072627805848}",25,18,10.360183159229596,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.5, 'e': 0.09301448921066349}",30,15,27.36781073156278,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.5, 'e': 0.0925505775103433}",20,7,24.071949484328407,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.5, 'e': 0.09208897957928117}",20,5,23.432389632471647,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.5, 'e': 0.09162968387750485}",30,16,16.680357786459535,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
479,False,"{'a': 0.5, 'e': 0.09117267892259787}",20,7,26.513072846521904,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.5, 'e': 0.09071795328941253}",20,10,4.856544303439596,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
481,False,"{'a': 0.5, 'e': 0.09026549560978428}",35,27,14.552615787685461,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.5, 'e': 0.08981529457224764}",20,9,23.200712669843284,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.5, 'e': 0.08936733892175319}",20,15,9.664752091050083,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.5, 'e': 0.08892161745938636}",25,11,22.507739380317833,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.5, 'e': 0.08847811904208729}",20,11,3.269354885769655,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
486,False,"{'a': 0.5, 'e': 0.08803683258237256}",30,22,16.72916712119256,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.5, 'e': 0.08759774704805764}",20,10,18.19021668755151,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.5, 'e': 0.08716085146198131}",20,9,21.40885501474355,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.5, 'e': 0.08672613490173116}",20,10,-24.48455173294816,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
490,False,"{'a': 0.5, 'e': 0.08629358649937051}",25,8,27.273232291586396,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.5, 'e': 0.08586319544116684}",30,16,26.258811498043055,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.5, 'e': 0.08543495096732125}",30,18,12.698069489239996,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
493,False,"{'a': 0.5, 'e': 0.08500884237169958}",25,13,22.467226956112274,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.5, 'e': 0.0845848590015647}",25,13,20.417897659375896,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.5, 'e': 0.08416299025731037}",30,16,25.9033889233554,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.5, 'e': 0.08374322559219596}",20,13,-24.589887793884362,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
497,False,"{'a': 0.5, 'e': 0.083325554512083}",20,14,11.539760785970401,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.5, 'e': 0.08290996657517267}",25,11,10.889097799827818,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
499,False,"{'a': 0.5, 'e': 0.082496451391745}",30,22,3.5302502288051505,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
500,False,"{'a': 0.5, 'e': 0.0820849986238988}",20,14,0.37977064847080877,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
501,False,"{'a': 0.5, 'e': 0.08167559798529347}",35,7,-6.426714191629447,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 1}",1
502,False,"{'a': 0.5, 'e': 0.08126823924089169}",20,8,21.137143098973247,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.5, 'e': 0.08086291220670368}",20,11,18.100786370673866,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.5, 'e': 0.08045960674953244}",30,9,36.898268763943534,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.5, 'e': 0.08005831278672056}",20,11,19.17550669001841,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.5, 'e': 0.07965902028589801}",20,12,16.95041251542508,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.5, 'e': 0.07926171926473156}",20,14,11.718620586364334,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.5, 'e': 0.07886639979067496}",25,14,14.436876845620745,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.5, 'e': 0.07847305198072073}",30,20,19.325203096362436,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.5, 'e': 0.07808166600115314}",25,11,26.138219838156427,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.5, 'e': 0.07769223206730237}",20,5,-18.8819950080663,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
512,False,"{'a': 0.5, 'e': 0.07730474044329975}",25,11,27.84695103193921,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.5, 'e': 0.07691918144183452}",25,19,11.386782384931706,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.5, 'e': 0.07653554542391153}",25,14,13.424603247824086,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.5, 'e': 0.07615382279861033}",20,6,4.840346927297962,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
516,False,"{'a': 0.5, 'e': 0.07577400402284548}",20,6,11.025702145797641,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
517,False,"{'a': 0.5, 'e': 0.07539607960112778}",25,18,0.35795996747119263,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
518,False,"{'a': 0.5, 'e': 0.07502004008532698}",20,7,22.352938113259807,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.5, 'e': 0.07464587607443558}",20,7,18.044310795138497,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.5, 'e': 0.07427357821433389}",35,27,6.13328855384677,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.5, 'e': 0.07390313719755597}",25,12,13.286461157266315,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
522,False,"{'a': 0.5, 'e': 0.07353454376305711}",20,9,18.0734638047485,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.5, 'e': 0.07316778869598223}",25,6,36.99888303441193,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.5, 'e': 0.0728028628274356}",25,14,22.48084851939798,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.5, 'e': 0.07243975703425147}",20,9,17.633392891315495,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.5, 'e': 0.07207846223876611}",20,8,11.996998885881887,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
527,False,"{'a': 0.5, 'e': 0.07171896940859078}",20,12,5.63529503303503,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
528,False,"{'a': 0.5, 'e': 0.07136126955638607}",25,16,5.605674542911685,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
529,False,"{'a': 0.5, 'e': 0.07100535373963698}",20,8,20.276297149773317,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.5, 'e': 0.0706512130604296}",30,18,7.635592406026601,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
531,False,"{'a': 0.5, 'e': 0.07029883866522846}",25,17,16.063038954153274,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.5, 'e': 0.06994822174465536}",25,0,39.66533327587449,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
533,False,"{'a': 0.5, 'e': 0.06959935353326903}",20,16,5.117984012077337,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.5, 'e': 0.069252225309346}",20,12,16.860023846449103,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.5, 'e': 0.06890682839466256}",20,8,22.886044007261052,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.5, 'e': 0.06856315415427792}",20,11,14.787553650337008,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.5, 'e': 0.06822119399631814}",30,5,26.349024116096476,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
538,False,"{'a': 0.5, 'e': 0.06788093937176144}",25,14,21.840069949966647,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.5, 'e': 0.06754238177422453}",30,12,11.88744225386954,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
540,False,"{'a': 0.5, 'e': 0.06720551273974976}",25,20,9.680209288028895,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.5, 'e': 0.06687032384659382}",25,7,31.374159099423952,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.5, 'e': 0.06653680671501687}",25,18,9.082567928831905,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.5, 'e': 0.06620495300707324}",30,18,20.896762486057376,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.5, 'e': 0.06587475442640296}",25,19,12.723503988814226,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.5, 'e': 0.06554620271802433}",25,18,15.395212658752325,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.5, 'e': 0.06521928966812754}",25,16,4.943408702087731,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
547,False,"{'a': 0.5, 'e': 0.06489400710386928}",25,16,18.212689348299154,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.5, 'e': 0.06457034689316848}",20,4,29.67921781861879,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.5, 'e': 0.0642483009445031}",25,8,15.757281894484002,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
550,False,"{'a': 0.5, 'e': 0.06392786120670758}",25,11,17.68197328947836,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
551,False,"{'a': 0.5, 'e': 0.06360901966877182}",20,12,17.989597078153462,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
